"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
"BOSLER FREE LIBRARY" 53325 "158 WEST HIGH ST
CARLISLE, PA 17013
" 40.201838 -77.193423 1 0 42.81 100156 5775 9146 649 36 1506058 2.25 10020.9375 1516078.9375 98.6066726129019 0.000102845996755819 155.922649487691 127.353449240061 6.16564585938543e-05 93.4760582349834
"JOSEPH T. SIMPSON PUBLIC LIBRARY" 48089 "16 N WALNUT ST
MECHANICSBURG, PA 17055
" 40.21531 -77.003108 1 0 18.11 89248 6797 13727 180 17 1430141 3 7044.51 1437185.51 98.349334118021 0.000103384909595485 148.58329402329 128.382442491953 6.06720587883737e-05 87.1970037525188
"AMELIA S GIVIN LIBRARY" 11973 "114 NORTH BALTIMORE AVE
MT HOLLY SPRINGS, PA 17065
" 40.116013 -77.189294 1 0 5.68 29313 2652 2632 93 6 451240 4.5 2468.355 453708.355 92.7220415517864 0.000116314545845515 52.7728812581406 121.14779971914 6.8134792584916e-05 30.9133246619684
"NEW CUMBERLAND PUBLIC LIBRARY" 7277 "1 BENJAMIN PLAZA
NEW CUMBERLAND, PA 17070
" 40.229075 -76.873302 1 0 7.15 69994 6219 10336 94 9 1126764 7 2600.67 1129364.67 99.0961137860659 0.000101832581504351 115.006119805909 120.230032187108 6.91789670850139e-05 78.1282813329075
"JOHN GRAHAM PUBLIC LIBRARY" 11423 "9 PARSONAGE ST
NEWVILLE, PA 17241
" 40.171334 -77.400445 1 0 3.53 33490 1025 1852 94 5 474218 4.5 2071.605 476289.605 99.0217217037746 0.00010198564657515 48.5747033229476 137.95531087278 5.25440024812121e-05 25.0261621868955
"SHIPPENSBURG PUBLIC LIBRARY" 30881 "73 W KING ST
SHIPPENSBURG, PA 17257
" 40.049572 -77.523233 1 0 11.08 54505 3424 4826 111 10 817708 3 4441.29 822149.29 93.1717666190712 0.000115194392736153 94.7069882000091 123.805410913791 6.52410208722625e-05 53.6378589890058
"MIDDLETOWN PUBLIC LIBRARY" 8901 "20 NORTH CATHERINE ST
MIDDLETOWN, PA 17057
" 40.195483 -76.732679 1 0 5 25070 1265 1572 44 9 363768 7 2619.21 366387.21 97.1057214200978 0.000106049924057279 38.8553357960582 129.192091167808 5.99139763982955e-05 21.9517146525773
"ATGLEN PUBLIC LIBRARY" 3911 "413 VALLEY AVENUE
ATGLEN, PA 19310
" 39.949121 -75.974701 1 0 1.88 11756 472 2502 25 7 192130 10 1455.3 193585.3 93.3743547362905 0.000114695075791561 22.2032806556321 110.605589869139 8.17421106833173e-05 15.8240710192632
"BAYARD TAYLOR MEMORIAL LIBRARY" 42932 "216 EAST STATE STREET
KENNETT SQUARE, PA 19348
" 39.847291 -75.709672 1 0 10.83 49967 2964 3248 95 9 731967 3 5488.38 737455.38 96.0689819689608 0.000108351174387882 79.9041564816618 113.467632694148 7.76704840433997e-05 57.2785163250093
"OXFORD PUBLIC LIBRARY" 25814 "48 SOUTH SECOND STREET
OXFORD, PA 19363
" 39.784743 -75.980525 1 0 7.33 51107 2465 5771 79 10 772936 3 3422.76 776358.76 83.7275674001615 0.000142647134836283 110.74535271905 97.3075919320964 0.000105610366452816 81.9915331424537
"PARKESBURG FREE LIBRARY" 13089 "105 WEST ST
PARKESBURG, PA 19365
" 39.957854 -75.918878 1 0 3.51 26197 2029 4210 44 8 422600 4.5 2293.515 424893.515 95.4681415140317 0.000109719308947921 46.6190228422532 110.95231585619 8.12320207543462e-05 34.5149588288671
"AVON GROVE FREE LIBRARY" 30080 "117 ROSEHILL AVENUE
WEST GROVE, PA 19390
" 39.822244 -75.826075 1 0 7.16 47348 2661 2725 55 12 686797 3 3781.2 690578.2 90.7623361493372 0.000121391609178558 83.8303989616319 106.917742677122 8.74783208008383e-05 60.4106213176655
"COLUMBIA PUBLIC LIBRARY" 10400 "24 SOUTH SIXTH ST
COLUMBIA, PA 17512
" 40.034692 -76.497584 1 0 3.53 34799 1099 1320 45 10 484869 4.5 1933.5 486802.5 88.0977777492151 0.000128845748534235 62.722432500837 109.82079610275 8.29145646417841e-05 40.3630173540321
"QUARRYVILLE LIBRARY CENTER" 37017 "357 BUCK ROAD
QUARRYVILLE, PA 17566
" 39.893189 -76.176155 1 0 5.53 46261 1975 4055 42 19 681184 3 4161.03 685345.03 84.7759171684781 0.000139140963388012 95.3595677273859 105.571849329539 8.97229907298593e-05 61.4912057734452
"STRASBURG-HEISLER LIBRARY" 6991 "143 PRECISION AVE
STRASBURG, PA 17579
" 39.985285 -76.191574 1 0 3.3 17388 1784 2311 33 11 280203 7 1963.11 282166.11 90.1693601009735 0.000122993461590669 34.7045866124735 116.621099332646 7.35268123239779e-05 20.7467746141569
"PEQUEA VALLEY PUBLIC LIBRARY" 21413 "31 CENTER STREET
INTERCOURSE, PA 17534
" 40.037469 -76.109129 1 1 4.21 39732 2253 3519 68 18 593246 4.5 3522.255 596768.255 95.2964721101272 0.000110114967113769 65.7131167738661 120.541961300906 6.88213984255998e-05 41.070425845105
"MANHEIM COMMUNITY LIBRARY" 18868 "15 EAST HIGH ST
MANHEIM, PA 17545
