"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 37.495803 -94.278379 1 2 9.1 52559 2168 4587 89 21 773184 4.5 3039.27 776223.27 93.8239369966537 0.000113598525599793 88.1778190082502 130.918886002958 5.83438921261207e-05 45.2878867306646
"HEARTLAND REGIONAL LIBRARY SYSTEM" 33924 "315 THIRD ST
VIENNA, MO 65582
" 38.184899 -91.947561 0 4 8.75 51536 2180 5149 113 18 767524 3 4365.66 771889.66 95.1320994627858 0.000110495817017776 85.2905786292733 120.156088831446 6.92641379488091e-05 53.4642718914993
"MISSOURI RIVER REGIONAL LIBRARY" 89868 "209 ADAMS ST
JEFFERSON CITY, MO 65101
" 38.574969 -92.167709 1 1 47.07 215047 18649 33317 498 53 3480028 2.25 13126.59 3493154.59 75.9928461067657 0.000173162792059051 604.884401898288 83.8890476841438 0.000142098492780584 496.37200228858
"CEDAR COUNTY LIBRARY DISTRICT" 13982 "717 EAST ST
STOCKTON, MO 65785
" 37.69876 -93.790299 1 1 4.09 32058 1071 1031 102 25 446531 4.5 2501.07 449032.07 72.3504133826707 0.000191037209754158 85.781833742934 91.2392657859744 0.000120125839680546 53.9403544522437
"DADE COUNTY LIBRARY" 6960 "209 S MAIN ST
GREENFIELD, MO 65661
" 37.413089 -93.840274 1 0 2.19 21788 1502 1005 32 4 316431 7 1790.1 318221.1 92.2912391682021 0.000117402959738765 37.3600989913254 113.806902208359 7.72080876669871e-05 24.5692425862851
"HICKORY COUNTY LIBRARY" 9627 "99 NEW HERMITAGE DR
HERMITAGE, MO 65668
" 37.94984 -93.343294 1 0 3.61 137939 4550 8550 51 10 1964620 7 2563.17 1967183.17 55.1706722819686 0.000328536365100669 646.291208159011 73.1740962133545 0.000186760602286821 367.392313637697
"POLK COUNTY LIBRARY" 31137 "1690 W BROADWAY ST
BOLIVAR, MO 65613
" 37.611523 -93.426633 1 1 9.3 58813 2254 5768 52 25 870656 3 4197.33 874853.33 77.641587042497 0.000165886556423505 145.126406289337 92.8629127468403 0.000115961919798123 101.44967168858
"JESSIE E. MCCULLY MEMORIAL LIBRARY" 1549 "200 S. PINE
DIXON, MO 65459
" 37.994613 -92.0985 1 0 1.05 16081 25 725 1 5 219041 14.25 819.6975 219860.6975 94.1744456675181 0.000112754492596494 24.7902813885238 121.383921359066 6.78699724815164e-05 14.921939489092
"LEBANON-LACLEDE COUNTY LIBRARY" 35571 "915 S JEFFERSON AVE
LEBANON, MO 65536
" 37.672939 -92.653853 1 0 14.15 60740 3755 3940 100 19 891810 3 5323.89 897133.89 88.1221346264527 0.000128774532684005 115.527997439733 122.859060235873 6.62499602377494e-05 59.4350845404374
"PULASKI COUNTY LIBRARY" 50781 "111 W CAMDEN AVE
RICHLAND, MO 65556
" 37.857427 -92.403648 1 2 9.1 79091 1159 1599 93 24 1066326 2.25 4792.7175 1071118.7175 87.0603770768927 0.000131934663066306 141.317687097377 122.446468738738 6.66971797077999e-05 71.4405975894856
"ROLLING HILLS CONSOLIDATED" 41428 "1912 N BELT HWY
ST. JOSEPH, MO 64506
" 39.783592 -94.803188 1 1 26.18 155612 12298 15023 332 20 2383345 3 7655.52 2391000.52 98.7487491681661 0.000102550266563364 245.197740679142 126.587296655772 6.24050519825074e-05 149.210511740802
"ST JOSEPH PUBLIC LIBRARY" 65064 "927 FELIX STREET
ST. JOSEPH, MO 64501
" 39.766657 -94.849074 1 3 37.9 299933 7106 25989 286 66 4336052 2.25 10076.82 4346128.82 99.5796679388426 0.000100845994355979 438.289682452077 127.416829259199 6.15951352092223e-05 267.700392304598
"CALDWELL COUNTY LIBRARY" 7232 "275 S. WASHINGTON
KINGSTON, MO 64650
" 39.640411 -94.038965 1 0 1.58 7650 24 851 0 10 111275 7 1755.72 113030.72 68.0638916410595 0.000215857153810739 24.3984895123786 77.9263549032523 0.0001646763664602 18.6134882679803
