"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 39.822244 -75.826075 1 0 7.16 47348 2661 2725 55 12 686797 3 3781.2 690578.2 92.79412833891 0.000116133898961334 80.1995389036999 107.593174841861 8.63834518721141e-05 59.6545287036312
"COLUMBIA PUBLIC LIBRARY" 10400 "24 SOUTH SIXTH ST
COLUMBIA, PA 17512
" 40.034692 -76.497584 1 0 3.53 34799 1099 1320 45 10 484869 4.5 1933.5 486802.5 86.7946241482862 0.000132743830706128 64.6200286473199 110.496228267489 8.1903996244729e-05 39.8710701319247
"QUARRYVILLE LIBRARY CENTER" 37017 "357 BUCK ROAD
QUARRYVILLE, PA 17566
" 39.893189 -76.176155 1 0 5.53 46261 1975 4055 42 19 681184 3 4161.03 685345.03 85.23702520821 0.00013763960935295 94.3306222011855 106.246660121541 8.85868840982017e-05 60.7125807398886
"STRASBURG-HEISLER LIBRARY" 6991 "143 PRECISION AVE
STRASBURG, PA 17579
" 39.985285 -76.191574 1 0 3.3 17388 1784 2311 33 11 280203 7 1963.11 282166.11 90.2984826617902 0.000122641963413691 34.6054057392034 117.296531497384 7.26824670188436e-05 20.5085289839104
"PEQUEA VALLEY PUBLIC LIBRARY" 21413 "31 CENTER STREET
INTERCOURSE, PA 17534
" 40.037469 -76.109129 1 1 4.21 39732 2253 3519 68 18 593246 4.5 3522.255 596768.255 95.610298928037 0.000109393280937211 65.2824373736243 121.217393465644 6.80565794808176e-05 40.6140061780363
"MANHEIM COMMUNITY LIBRARY" 18868 "15 EAST HIGH ST
MANHEIM, PA 17545
" 40.164053 -76.394713 1 0 2.88 28031 1160 3824 14 7 429692 4.5 2979.18 432671.18 97.0443650477181 0.00010618406673738 45.9427854524607 124.137223955162 6.48927145535365e-05 28.0772073792818
"LANCASTER SYS ADMIN UNIT" 4231 "1866 COLONIAL VILLAGE LN, SUITE 107
LANCASTER, PA 17601
" 40.054433 -76.234907 0 0 16.46 16803 515 1219 12 0 241137 10 3738.3 244875.3 93.4406227158092 0.00011453245025375 28.046168115622 126.007555892478 6.29806044334953e-05 15.4223944048335
"MANHEIM TOWNSHIP PUBLIC LIBRARY" 38133 "595 GRANITE RUN DR
LANCASTER, PA 17601
" 40.06057 -76.286621 1 0 13.88 49173 4016 7459 52 30 790450 3 5513.97 795963.97 92.6274285931794 0.000116552282849739 92.7714177696413 123.441286490114 6.56264816373817e-05 52.2363148612224
"FRANKLIN SYS ADMIN UNIT" 129725 "101 RAGGED EDGE ROAD SOUTH
CHAMBERSBURG, PA 17202
