"Library Name" "Service Area Population" "Address" "Latitude" "Longitude" "Central Libraries" "Branch Libraries" "Total Staff" "Print Materials" "Audio Materials" "Video Materials" "Print Serials" "Computers" "Collection Space" "Seats Per" "Work Space" "Size" "Distance" "Weight" "SizeWeight" "Drive Distance" "Drive Weight" "Drive SizeWeight"
" 41.985412 -71.898552 1 0 7.91 49431 2074 2886 90 12 708793 7 3150.84 711943.84 46.9913861639928 0.000452859505208147 322.410535118388 64.0455093392322 0.000243793786286859 173.567484377206
"TOLLAND PUBLIC LIBRARY" 14915 "21 TOLLAND GREEN
TOLLAND, CT 06084
" 41.870452 -72.36792 1 0 6.3 63864 2780 3495 101 12 913660 4.5 2958.525 916618.525 70.2017743432645 0.000202910173380561 185.991223831584 82.1454757851045 0.000148194710004783 135.838016497387
"UNION FREE PUBLIC LIBRARY" 848 "979 BUCKLEY HIGHWAY
UNION, CT 06076
" 41.990602 -72.158584 1 0 0.62 12939 213 1425 16 2 189799 22.5 665.4 190464.4 56.5955845045145 0.000312201439284768 59.4632598125097 68.0303726993674 0.000216069914244124 41.1536265745586
"ROCKVILLE PUBLIC LIBRARY, INC." 29161 "52 UNION ST.
VERNON, CT 06066
" 41.866955 -72.452038 1 0 11.06 65188 3025 10252 90 10 1021665 3 4283.49 1025948.49 73.8126745406594 0.000183543122659704 188.305789542608 87.0319509861185 0.000132020861275943 135.446603274553
"VOLUNTOWN PUBLIC LIBRARY" 2611 "107 MAIN STREET
VOLUNTOWN, CT 06384
" 41.572919 -71.869295 1 0 1.63 20559 1472 1681 30 4 308826 10 1027.8 309853.8 70.1338866535651 0.00020330318653032 62.9942648985283 93.7334559508867 0.000113817945106345 35.2669227993924
"WATERFORD PUBLIC LIBRARY" 19505 "49 ROPE FERRY RD.
WATERFORD, CT 06385
" 41.34148 -72.135425 1 0 14.98 72351 4654 4296 82 24 1059059 4.5 4880.175 1063939.175 90.675122114537 0.000121625237614923 129.4018549672 115.511948997726 7.49456061957279e-05 79.7375664257577
"WEST HARTFORD PUBLIC LIBRARY" 63371 "20 SOUTH MAIN ST.
WEST HARTFORD, CT 06107
" 41.760588 -72.741972 1 2 39.28 205350 16699 22062 511 91 3184181 2.25 10169.5425 3194350.5425 90.2723269732804 0.000122713042775793 391.988474762679 105.527731865237 8.97980265179852e-05 286.846374723155
